text,true_label,pred_label,rumor_probability,explanation
The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,1,0,0.27309438586235046,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Kevin Vickers hailed as hero who took down attacker at Parliament Hill: http://t.co/sG70iQtfSM #cbcOTT #OTTnews http://t.co/zuSOkiOzck,1,1,0.9898232817649841,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Ottawa shooting: Nathan Cirillo, reservist from Hamilton, killed in attack http://t.co/cUzepktlxx http://t.co/hqR6R0q9jl",1,1,0.984298825263977,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Rest In Peace Corporal Nathan Cirillo.   #Respect  #Ottawa  #Canada  #tcot http://t.co/1mIBOBohd4,1,1,0.9835894107818604,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Map of three #Ottawa locations where police say shots have been fired http://t.co/QrP5bauJcR http://t.co/nutT2VYvpD,1,1,0.9289997816085815,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Some Leaf players say they heard shots this morning from the Tomb of the Unknown Soldier. Scary events in Ottawa,1,1,0.8022027015686035,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
RIP Corporal Nathan Cirillo Thank you for serving our country. Gone but never forgotten #OttawaShooting http://t.co/51dY4VTp2K,1,1,0.9803161025047302,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
.@pmharper and I have been speaking to some of our allies around the world. The PM will address the nation this evening. #OttawaShooting,1,0,0.0472869947552681,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
The soldier shot dead in Wednesday's Ottawa attacks has been named as Cpl. Nathan Cirillo of #HamOnt #ottawashooting http://t.co/MxLMptnlWw,1,1,0.9868940114974976,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
One shooting victim succumbed to injuries. He was a member of the Canadian Forces. Our thoughts and prayers are with him and his loved ones.,1,1,0.8252695202827454,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Kurdistan is with you Canada &amp; Israel, we are fighting ISIS right now. #TwitterKurds #Ottawa #Jerusalem #Kobane ISIL http://t.co/X8bW6SIeFD",0,0,0.060064543038606644,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Ottawa youth: If you need to talk: 24/7 Crisis Line 613-260-2360 or 1-877-377-7775 (toll free for Eastern Ontario) crisis@ysb.on.ca,0,0,0.01299428939819336,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
VIDEO: Key moments in today's Parliament Hill shootings. http://t.co/kR1mIPoJJg http://t.co/6gYfgPTH7q,0,0,0.10540736466646194,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"#Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down http://t.co/OPooNxTsiv http://t.co/yBjIu2JaaP",0,1,0.6261618137359619,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Prayers for those in Ottawa, hope all is resolved soon...",0,0,0.0489376001060009,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"What an awful day in Ottawa. Thoughts and prayers are with our @Senators family, the entire city of Ottawa and all of Canada.",0,0,0.012768873944878578,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
#BREAKING: Shooting reported at the War Memorial in Ottawa,0,1,0.97282874584198,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",0,0,0.008886734955012798,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Thinking about everyone in Ottawa right now. Please be careful and stay safe until the situation is under control.,0,0,0.010298676788806915,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Sad about #OttawaShooting. Worse, shooter might b guy who calls himself Muslim. Pls world dont judge 1.5 billion Muslims by some extremists.",0,0,0.3789432942867279,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Shot from inside caucus room after shooting @ctvottawa #ottawashooting. http://t.co/JjEWpnbUW7,0,1,0.6571329832077026,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Stay safe Ottawa...world is getting worse by the minute...like seriously society needs to figure it out #PrayForOttawa,0,0,0.012178170494735241,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
To those asking - yes I'm OK. Awful events here in Ottawa.,0,0,0.03656088933348656,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Atlantic #cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. #OttawaShooting",0,0,0.45742130279541016,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT",0,1,0.7010190486907959,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Our thoughts and prayers are with those affected by the shootings in Ottawa. Stay safe! #PrayForOttawa,0,0,0.13151498138904572,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Easty for me to say from where I am, but what should happen, tomorrow or when this is over, is for people to assemble on Parliament HIll…",0,0,0.020844602957367897,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Prayers to Ottawa. #PrayForOttawa http://t.co/HOaNBdifHf,0,0,0.027721446007490158,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
True north STRONG and free. Stay safe Ottawa. #PrayForOttawa #CanadaStrong 📕🍁📕 http://t.co/q5doY0TQ72,0,0,0.03673644736409187,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Remembrance Day ceremony in Ottawa is emotional every year. Can't imagine what it will be like this year. The entire country may be there.,0,0,0.015139513649046421,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
BREAKING: Four Blackwater guards convicted of voluntary manslaughter in 2007 Baghdad shooting http://t.co/hR7xe18RJ2,0,1,0.8718118667602539,【判定依据】：该文本使用了带有强烈突发暗示的词汇（如'BREAKING'），且缺乏正规媒体的证实，具备社交媒体谣言特征。
"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting",0,0,0.05870921537280083,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Our prayers go to victims of the #Ottawa shooting.,0,0,0.04409576579928398,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Thoughts are with Ottawa today. What is happening is terrible.. #StaySafeOttawa,0,0,0.016311289742588997,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
MORE: Royal Canadian Mounted Police warned people in downtown Ottawa to stay away from windows and rooftops: http://t.co/CMjaq7scJt,0,0,0.02834451198577881,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait,0,0,0.17904454469680786,【判定依据】：该文本中包含了确凿的陈述词汇，表达方式相对克制中立，多为对已知官方事实的客观转述。
"If your first response to the #ottawashooting is to make a political point, your humanity is sadly and sorely lacking.",0,0,0.025295769795775414,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
[Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.) (http://t.co/EwS342rpl8)  #호르몬전쟁 #Hello_hello,0,0,0.012110798619687557,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.,0,0,0.13777339458465576,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Parliament Hill is never going to be the same.,0,0,0.055398520082235336,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Coverage of the Ottawa shooting, in one very revealing screenshot http://t.co/CE8bvaKO8F http://t.co/GqOHyg0tUD",0,0,0.10004784166812897,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Simply shocked at what's unfolding in Canada's capital. Thinking of you, Ottawa.",0,0,0.010969939641654491,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
RAW VIDEO War Memorial shooting. http://t.co/c9wCpS2Af9 #cbcnews,0,1,0.5430799126625061,【判定依据】：该文本叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Anyone with photos or videos from today's shootings, send to @RCMP_Nat_Div at this link http://t.co/srCYMTL2tX #ottawa",0,0,0.010877484455704689,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Alert thru press gallery email: RCMP advises if u r in downtown Ottawa to stay away from windows &amp; off roofs due to ongoing police incident,0,0,0.015418846160173416,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Public servants being asked to stay inside their buildings as the active shooter investigation continues in Ottawa. #cbcOTT# OTTnews,0,0,0.25527191162109375,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Image from @kellyhobson shows police running to search buildings in downtown Ottawa. http://t.co/lLtW5skkJe,0,0,0.2966006398200989,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
JUST IN: White House official: Pres. Obama has been briefed on shooting incidents in Canadian capital - @marykbruce,0,0,0.013920949772000313,【判定依据】：该文本中包含了确凿的陈述词汇，表达方式相对克制中立，多为对已知官方事实的客观转述。
Our thoughts are with our friends in Ottawa. Stay safe everyone.,0,0,0.007929871790111065,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"UPDATE: #uOttawa courses + exams officially cancelled for the whole day. Lockdown still in effect. Stay indoors, stay safe #Ottawa #ottcity",0,0,0.4243059456348419,【判定依据】：该文本中包含了确凿的陈述词汇，表达方式相对克制中立，多为对已知官方事实的客观转述。
Doors barricaded RT @grahamctv: Shot from inside caucus room after shooting @ctvottawa #ottawashooting. http://t.co/OpERH3GiMu,0,0,0.3224635422229767,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,0,0,0.050255563110113144,【判定依据】：该文本整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
According to psychiatric evaluation #Gurlitt not mentally fit to write will bequeathing paintings to museum http://t.co/EF3WSuyVPT,1,0,0.33338361978530884,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
#Gurlitt Bern museum accepts controversial art hoard - SWI swissinfo.ch http://t.co/B0udLwiK1J @swisscenter @fteuscher,1,0,0.256049782037735,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道中包含了确凿的陈述词汇，表达方式相对克制中立，多为对已知官方事实的客观转述。
"Swiss museum close to accepting #Gurlitt bequest, returning any #Nazi-looted pieces http://t.co/eCo07tfpkF via @WSJ",1,1,0.6346402764320374,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
.@fastFT: Swiss museum accepts Gurlitt art bequest http://t.co/0U8i5scqWb,1,1,0.6502781510353088,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Gurlitt collection accepted by Kunstmuseum Bern @artnet http://t.co/d2n5Im5qWs,1,1,0.5841404795646667,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
Swiss museum will accept Gurlitt art trove http://t.co/PJVU6DJXTW,1,1,0.7666359543800354,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
GMLive: ArtsBeat: Cousin of Cornelius Gurlitt Challenges Will That Leaves Collection to Swiss Museum: A cousin... http://t.co/7jogktByJU,0,0,0.017750734463334084,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Last-minute lawsuit filed by relative of Cornelius Gurlitt over Nazi-era art hoard http://t.co/cWPAxyaCB2 Pls RT @ Seb_Kirby,0,0,0.06740134954452515,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Former top judge thinks #Nazi-stolen art 'belongs in a museum' #indianajones #Gurlitt #Germany http://t.co/kqyjtGun9r http://t.co/xNxGpg7RAQ,0,0,0.2528897821903229,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Swiss museum, German officials to announce fate of  #Gurlitt art collection at 11CET. http://t.co/7NlXiG4hcz",0,1,0.6784915328025818,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
"Berlin, Munich and Kunstmuseum Bern have signed an agreement on the management of Gurlitt's estate.",0,0,0.17297877371311188,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Gurlitt press release concludes. Many questions being raised by attendees on state of task force investigation and limbo nazi loot objects.,0,0,0.024091023951768875,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Gurlitt’s Museum Bequest Is Challenged http://t.co/I8chboixpD,0,0,0.33464106917381287,【判定依据】：关于古利特（Gurlitt）艺术品收藏事件的报道整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
Americans are 8 times more likely to be killed by a police officer than by a terrorist. #Ferguson,1,0,0.4482111632823944,【判定依据】：针对弗格森（Ferguson）枪击案的相关推文整体语调客观平实，属于对突发事件进展的常规动态跟进通报，判定为非谣言。
"Witness to #Ferguson shooting atty confirms Brown took cigars from store.  Client told FBI he ""did take cigarillos"" http://t.co/j9BARBU0c7",1,1,0.9247480630874634,【判定依据】：针对弗格森（Ferguson）枪击案的相关推文叙述口吻带有较强的主观色彩，包含未经权威事实支撑的断言，符合谣言的文本特征。
